author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Azula	http://www.youtube.com/channel/UCgfjAMe5CSI9zDFe4prwewg	COINS I agree with your point on not getting a second bachelor's degree if you already have a strong background. Getting certifications in the same field would be better time spent!	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugxua1Po2-bRRhqnm5x4AaABAg	Ugxua1Po2-bRRhqnm5x4AaABAg	2023-07-10T17:27:22Z	yVEjs_9CyU4
Adolfo Ovalles	http://www.youtube.com/channel/UCY_tTHBeZxxGglej99HUACw	WITH  I think it's pretty dope how students in your course can add experience to their resume. (@11:56) Very important to getting entry level-security jobs.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgydTmVL8R-Mz1_OQZB4AaABAg	UgydTmVL8R-Mz1_OQZB4AaABAg	2023-07-12T02:13:24Z	yVEjs_9CyU4
Testimony	http://www.youtube.com/channel/UCsqNGgzywfF7x0haZHTP5Jw	BE: Thanks for addressing the question of whether online courses are scams. It's important to approach this topic with an open mind and do thorough research before enrolling. Not all online courses are scams, but it's crucial to be cautious and evaluate the credibility of the course provider, instructor qualifications, and reviews from previous students.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugwsh2bjFHSlRWcZRFJ4AaABAg	Ugwsh2bjFHSlRWcZRFJ4AaABAg	2023-07-10T12:22:21Z	yVEjs_9CyU4
fernando romero	http://www.youtube.com/channel/UCDYrO_piL7_uJECq_tnjj4w	WITH  I just wanted to express my gratitude to Josh Madakor for his amazing videos on WGU topics. His content has been a tremendous help in my studies. His teaching style is engaging and easy to follow, and I appreciate how he goes the extra mile to provide valuable insights. His videos have made my WGU journey much smoother. Thank you!	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwPeZThFi_M9jfBrsx4AaABAg	UgwPeZThFi_M9jfBrsx4AaABAg	2023-07-10T18:45:26Z	yVEjs_9CyU4
Fxgroundzero	http://www.youtube.com/channel/UCehuJ-78FrEK41QMWFFBNFQ	WITH Does this means that your course is fully developed in a sort of like A to Z sequence for a total newbie?	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugy61yoLOQXlraDX_lh4AaABAg	Ugy61yoLOQXlraDX_lh4AaABAg	2023-07-11T00:11:51Z	yVEjs_9CyU4
Big Stall	http://www.youtube.com/channel/UC1oMf20lnvn9ecmEHcP-kZw	"WITH -------------------------------------------------- I believe the way you approach tech advice, coaching, and instructing is very practical to on the job experience. It's not theory based. The information is applicable to the actual job. I think that is what sets you apart from other ""Youtube"" professionals. There is a true sense  of direction when you give instructions."	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugw-FCgr_gs271v4Kt54AaABAg	Ugw-FCgr_gs271v4Kt54AaABAg	2023-07-10T15:23:24Z	yVEjs_9CyU4
Tyler James	http://www.youtube.com/channel/UCfyLZlB4bFrlbCJSk47gNpA	COINS Josh, your emphasis on the helpfulness of courses is truly refreshing. As someone who has purchased a course from another YouTuber, Graham Stephan, without gaining much value, I can't express enough how grateful I am for your cybersecurity-focused channel.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyCuhfJ_20AnnQdO4t4AaABAg	UgyCuhfJ_20AnnQdO4t4AaABAg	2023-07-11T21:57:46Z	yVEjs_9CyU4
sunstrays	http://www.youtube.com/channel/UCjSp6I5l_jeUgGwoF9t0QDw	WITH I agree that investing in yourself to get where you want to go is usually lucrative in this field. Time and effort are much more important than money spent, but ultimately, having a good balance between the two is ideal. That is why WGU was the answer for me.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugx3uXK1k2a_UXbHgGl4AaABAg	Ugx3uXK1k2a_UXbHgGl4AaABAg	2023-07-11T03:09:03Z	yVEjs_9CyU4
Don TV	http://www.youtube.com/channel/UCt-c7nuW1I2I_p9dOa-WCdg	With As someone who has taken a few online courses, I also believe that when you buy a course you have to put in the work to be able to see results. Some courses may not be meant for you which is why a course should have a money-back guarantee.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugw21LC8JQApM8Qoq794AaABAg	Ugw21LC8JQApM8Qoq794AaABAg	2023-07-10T15:14:44Z	yVEjs_9CyU4
Gloria	http://www.youtube.com/channel/UCyCQWnlfZpPOd222gbcJkiA	SMART  I agree that online courses are extremely helpful.  One of the best ways that helps me determine if it is worth is assessing how far the free content takes me.  When it’s a good course, the free content makes you feel like they’re giving everything away. But I’m always blown away with how much more specialized the information is inside the courses, yours included. (IT Course)	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzGIr6TQKDfTdAP8vt4AaABAg	UgzGIr6TQKDfTdAP8vt4AaABAg	2023-07-12T00:34:16Z	yVEjs_9CyU4
Norway Norwalk	http://www.youtube.com/channel/UCAa6_117Rj7wUX6TyoZofzw	YOUR Your channel, Josh, has been a beacon of knowledge and inspiration for me in the realm of cybersecurity. Your courses have played a vital role in my professional development, providing me with the necessary skills and expertise.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugx2fxm5_pm1y4iv0kl4AaABAg	Ugx2fxm5_pm1y4iv0kl4AaABAg	2023-07-11T22:33:44Z	yVEjs_9CyU4
Queen Grace	http://www.youtube.com/channel/UCDTZc83S3AxN_qhdK4y7log	WITH I am immensely grateful, Josh, for the outstanding cyber security courses you provide. Your enlightening videos are a testament to your profound expertise and genuine commitment to educating others.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyQO4SWvuRS7I9Mbot4AaABAg	UgyQO4SWvuRS7I9Mbot4AaABAg	2023-07-11T23:03:09Z	yVEjs_9CyU4
Ali dhere	http://www.youtube.com/channel/UCWW_lSl0zGOFsLuUlfKgzcg	'with' I also agree dual Bach  can take time and energy	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyWyxhsVfsXIRc1adZ4AaABAg	UgyWyxhsVfsXIRc1adZ4AaABAg	2023-07-10T12:29:59Z	yVEjs_9CyU4
Frank Noneofya	http://www.youtube.com/channel/UCkUTFrBUcT0PIBbkrl2FNsw	I'm one of the stingiest people in this world when it comes to buying knowledge. Mostly because I have taken sources where I don't value or might already know what has been taught. Happened with the first course at college into Cybersecurity. That cost me 1200 and then just dropped out of the course because it was useless. I brought your course because it was something that I would learn and I knew who would be teaching it, since I was already investing content you share for free and determined that it was well worth spending the money on someone who's already given me so much knowledge for free. That's my 2 cents...	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwAibYAr5H4ziSx_YR4AaABAg	UgwAibYAr5H4ziSx_YR4AaABAg	2023-07-10T11:24:32Z	yVEjs_9CyU4
Collins Success	http://www.youtube.com/channel/UCl57zmZVuqNJhsrACNsLIlw	"SMART I love how Josh combines education with fun giveaways. It's a great way to engage his audience and promote cyber security awareness."""	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxjJ33HBhxspTzi81d4AaABAg	UgxjJ33HBhxspTzi81d4AaABAg	2023-07-11T23:58:42Z	yVEjs_9CyU4
Abhishek Pawar	http://www.youtube.com/channel/UCwS3kGCDgWyNCp4Si584aTQ	COINS I disagree with one of points where u said cybersecurity courses waste time, it is actually but there is no place where u get organised content that University degrees are providing. If we start to learn self learning it would require much more time than it actually takes in university.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugz4GjpFlG6SQ7ybw4J4AaABAg	Ugz4GjpFlG6SQ7ybw4J4AaABAg	2023-07-11T03:39:47Z	yVEjs_9CyU4
StopTheCap	http://www.youtube.com/channel/UCT2OQmLwOJ1mnu8eTQQTVsw	BE I'm assuming this is like your last giveaway. I don't think they're scams however, there is a lot of free content out there so purchasing a course should only be done if there's an added incentive that you wouldn't find with free content.  As I've said in the previous  giveaway, I'd rather have access to the course than money.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyUDUVWrlQZvTYQ82V4AaABAg	UgyUDUVWrlQZvTYQ82V4AaABAg	2023-07-10T15:57:12Z	yVEjs_9CyU4
Zion	http://www.youtube.com/channel/UCidTzlPNp6kR6IKZWLQSlcg	WITH CONGRATULATIONS on reaching 108k+ subscribers 🎉🎉 This is well deserved by you. Keep up the good work brother	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyJr0u3i7Gscci079J4AaABAg	UgyJr0u3i7Gscci079J4AaABAg	2023-07-11T15:11:19Z	yVEjs_9CyU4
Aapje	http://www.youtube.com/channel/UCnO9MPfmW3mdR-Obm3AN7ww	BE I think that you need to balance formal education where the piece of paper has value with courses that improve yourself, but don't 'count' when it comes down to job applications.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzYdHrIpK1DTHC6XRJ4AaABAg	UgzYdHrIpK1DTHC6XRJ4AaABAg	2023-07-10T23:27:54Z	yVEjs_9CyU4
kamikazexfury	http://www.youtube.com/channel/UCaUHV4_RR7Q19B7DstSFd6g	WITH  I agree that for this industry it will depend on the individuals values	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwAtXcIePhn9ikJAzt4AaABAg	UgwAtXcIePhn9ikJAzt4AaABAg	2023-07-10T15:31:31Z	yVEjs_9CyU4
Debbi Trish	http://www.youtube.com/channel/UCklBQO55VcmNUR215eXi3Gw	WITH Your commitment to providing high-quality educational content is evident in the depth and breadth of topics covered. Thank you for being a reliable source of helpful courses and for your continuous support in the cybersecurity community.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzHG-Ke8GjRlp3R0vl4AaABAg	UgzHG-Ke8GjRlp3R0vl4AaABAg	2023-07-11T21:30:09Z	yVEjs_9CyU4
Bojo	http://www.youtube.com/channel/UCMXCTBJjI6mnkCh5jsIudSQ	WITH  I also agree with you that you have to be smart about how you spend your money  ￼	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxBow4dnjEjg8VQgDV4AaABAg	UgxBow4dnjEjg8VQgDV4AaABAg	2023-07-10T17:36:11Z	yVEjs_9CyU4
Charlie Red	http://www.youtube.com/channel/UCmYmkjKPpBqA_jxvqMNXqXQ	WITH The insights and techniques I have gained from your courses have been invaluable in my professional development. Thank you for offering such helpful resources and contributing to the growth of the cybersecurity community.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyK87yUpZYiLFZ4mpF4AaABAg	UgyK87yUpZYiLFZ4mpF4AaABAg	2023-07-11T20:49:23Z	yVEjs_9CyU4
Kazi	http://www.youtube.com/channel/UCL50QH5_rGqthoFJJCrApHg	With  Agreed with you, that person would be better off getting an I.T cert as they already have a bachelors and it would take significantly less time and money by acquiring any I.T cert.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgznKbhUzixQXi9wL0Z4AaABAg	UgznKbhUzixQXi9wL0Z4AaABAg	2023-07-10T15:46:07Z	yVEjs_9CyU4
Prasanna Iyer	http://www.youtube.com/channel/UC3aGXiLMqLiej05V_ehPXKQ	WITH   I think a degree might not be an integral part over in the USA but seeing the situation in India that has just become one of essential qualifications for any job requirement you would see that an Bachelors is the minimum and hard fast requirement to at least get the interview	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxJu2--IdWQxm0aYlN4AaABAg	UgxJu2--IdWQxm0aYlN4AaABAg	2023-07-10T13:40:41Z	yVEjs_9CyU4
Mab_230	http://www.youtube.com/channel/UCHvwVQQfdpAOudkq2mGYJnA	WITH Computer Engineering fresh graduate here. Followed your advice and got google cybersecurity certificate but still no luck when finding cybersecurity jobs... would you recommend buying your course for experience?	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxPcJZN1VCzQFhsUox4AaABAg	UgxPcJZN1VCzQFhsUox4AaABAg	2023-07-10T14:54:46Z	yVEjs_9CyU4
Helen Global	http://www.youtube.com/channel/UCGOzgr-GW3kK_-3GHrR12qw	YOUR As a nurse, i personally used to tell my kids to go into nursing. But with how labor intensive nursing is, I'm starting to think otherwise. They have degrees in different fields, so i think certificates are a good entryway to Tech.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxPeqICww1hEUcHPEx4AaABAg	UgxPeqICww1hEUcHPEx4AaABAg	2023-07-10T07:56:51Z	yVEjs_9CyU4
Eliot Onome	http://www.youtube.com/channel/UCvbvHy7LQxUxrzXYL_FOiDw	WITH I couldn't agree more with your statement, Josh. It's crucial to assess the value we receive from a course, ensuring it exceeds the time and money we invest. Your cybersecurity-focused channel has been a valuable resource for me in making informed decisions. The $50 giveaway you're organizing further highlights your dedication to providing value to your audience.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugz0heLE6-zkNY27szF4AaABAg	Ugz0heLE6-zkNY27szF4AaABAg	2023-07-11T19:54:20Z	yVEjs_9CyU4
Sharon Villa	http://www.youtube.com/channel/UCEYGFfPVAPCuXun-sFobHBg	SMART Your video on online course scams was a reminder of the importance of caution in the cybersecurity field. With your impressive subscriber base of over 100k, your influence is making a positive impact. I genuinely appreciate your kind-heartedness in organizing this giveaway, providing aspiring cybersecurity enthusiasts like me a chance to engage with your content. Count me in!	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugy6Gbp6Fb8uHmGgro94AaABAg	Ugy6Gbp6Fb8uHmGgro94AaABAg	2023-07-10T22:52:45Z	yVEjs_9CyU4
Josh Go	http://www.youtube.com/channel/UCCCnUePTIalhpf01JfL2zOg	what i learn with this video is to be smart, not the specific definition but be Specific, Measurable, Achievable, Realistic and Timely	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyYlTJ0m-DJ1HeN5jB4AaABAg	UgyYlTJ0m-DJ1HeN5jB4AaABAg	2023-07-10T21:29:20Z	yVEjs_9CyU4
L FAN	http://www.youtube.com/channel/UCr2CwK0iERrcAA0A1h3jC1Q	WITH The depth of knowledge and practical insights you provide have been instrumental in my growth as a cyber security enthusiast. Your dedication to delivering high-quality content is evident in every video. Thank you for creating such amazing resources and for your commitment to empowering others in the cyber security field.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugz3IbD2HCjcVr8u9IZ4AaABAg	Ugz3IbD2HCjcVr8u9IZ4AaABAg	2023-07-11T22:49:51Z	yVEjs_9CyU4
Donald Judge	http://www.youtube.com/channel/UC0AOeaNgkzd134T1dsrr0eg	YOUR The $50 giveaway you're hosting is a wonderful way to engage with your subscribers and show appreciation for their support. Thank you for sharing your knowledge and for the opportunity to participate in this giveaway!	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxhDQL9yxYMv3PGcdJ4AaABAg	UgxhDQL9yxYMv3PGcdJ4AaABAg	2023-07-11T17:58:42Z	yVEjs_9CyU4
David Victor	http://www.youtube.com/channel/UC0jbkWqrL2jmQg4EnVjSawQ	"""WITH"" My opinion is if you didn't do due diligence before purchasing a course online,  like running through that checklist mentioned in this video,  then, of course, you'd feel like you have been scammed, especially if you end up not gaining any usable practical skill in the field."	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxanOgWQAV776szAXF4AaABAg	UgxanOgWQAV776szAXF4AaABAg	2023-07-10T21:22:40Z	yVEjs_9CyU4
Olivia Iris	http://www.youtube.com/channel/UCyHcVh8i-EDlvbr1QUdkS9A	WITH This video delving into the legitimacy of online courses encourages us to question and scrutinize their value. Your commitment to providing accurate information and debunking myths is evident. Thank you for being a trustworthy source of knowledge and empowering aspiring cybersecurity professionals to make informed choices.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzGiN8CmrbiBzdfDON4AaABAg	UgzGiN8CmrbiBzdfDON4AaABAg	2023-07-11T20:33:08Z	yVEjs_9CyU4
Christopher Mwateri	http://www.youtube.com/channel/UCuGxTXCkjWbH-9rEjwqAwRg	WITH With experience in mind, It is important to know about the labs included in the course.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwaNOhB0i-3ZhRjrnF4AaABAg	UgwaNOhB0i-3ZhRjrnF4AaABAg	2023-07-10T08:29:44Z	yVEjs_9CyU4
Otis Kale	http://www.youtube.com/channel/UCHBSgAPuH96ymAXOjEJ-R1A	YOUR Josh, your video on online course scams was eye-opening! Your cybersecurity knowledge and passion are evident. It's vital to approach online courses with caution and conduct thorough research. Thank you for sharing this valuable information!	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzhrWmD5GVsgi37TCx4AaABAg	UgzhrWmD5GVsgi37TCx4AaABAg	2023-07-10T21:01:19Z	yVEjs_9CyU4
Racheal Blossom	http://www.youtube.com/channel/UCLZEq20z0JWlF6rzQ8ubi3g	WITH Josh, your video on online course scams was spot-on, and it aligns perfectly with my own views on the subject. Your expertise in cybersecurity is truly remarkable, and I believe your mentorship would be immensely valuable. I admire your dedication to educating others and aspire to learn from you. Your guidance would undoubtedly help me become a better cybersecurity professional. Thank you for sharing your knowledge, and I hope to have the privilege of being mentored by you.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugwe1zdhr9DC278IU394AaABAg	Ugwe1zdhr9DC278IU394AaABAg	2023-07-11T09:45:01Z	yVEjs_9CyU4
Shayne L	http://www.youtube.com/channel/UCb3xFt4aDCOZul54ZxRucAA	WITH  I'm trying to transition into tech from being a nurse	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugwfc3EWlB0fqVz8gXF4AaABAg	Ugwfc3EWlB0fqVz8gXF4AaABAg	2023-07-10T16:20:59Z	yVEjs_9CyU4
Charles Asianya	http://www.youtube.com/channel/UCaajIs4n2WoC_-bfO1RfHxA	SMART  Hey Josh, online courses exist for those who can't afford college and bootcamps. For instance, I am finishing up the google course and plan on taking your cyber course for more hands on experience. So, I agree with you on this.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugx8g9CaZ4dt-gqqMCd4AaABAg	Ugx8g9CaZ4dt-gqqMCd4AaABAg	2023-07-10T11:12:16Z	yVEjs_9CyU4
Gamer zone 2383	http://www.youtube.com/channel/UCskwkQNmsjnN5h3lz-QKtrA	WITH I couldn't agree more with your assertion, Josh. In the cybersecurity field, it's crucial to guarantee that the value derived from a course exceeds the time and financial investment. Your channel's educational content has been a valuable resource for me in making informed decisions.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxObjub7kyh6wr12I14AaABAg	UgxObjub7kyh6wr12I14AaABAg	2023-07-11T20:06:11Z	yVEjs_9CyU4
E.A OGODO	http://www.youtube.com/channel/UCvwO3lDAyNT1i6LtJeRw4cg	"""WITH"" You're right, some courses lack clear course outlines."	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwQk9HC_P1T3xjLIzB4AaABAg	UgwQk9HC_P1T3xjLIzB4AaABAg	2023-07-10T16:02:38Z	yVEjs_9CyU4
Donald Judge	http://www.youtube.com/channel/UC0AOeaNgkzd134T1dsrr0eg	WITH I couldn't agree more with your insights, Josh. The cybersecurity field can often overlook the value of well-established courses delivered by individuals. Your channel, with its focus on cybersecurity education, has been instrumental in dispelling misconceptions.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzjaHpN7FMiwxNOWCF4AaABAg	UgzjaHpN7FMiwxNOWCF4AaABAg	2023-07-11T17:58:35Z	yVEjs_9CyU4
Time Capsule	http://www.youtube.com/channel/UCfBOeSUDIa8LhkUZ7tAuuMA	YOUR but on the other hand as you stated that regarding you course lacking accreditation it does kinda at the back of you mind leave you wondering if spending plus minus 300 dollar with worthy though	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugy-637LAyMuf5wF-2N4AaABAg	Ugy-637LAyMuf5wF-2N4AaABAg	2023-07-10T15:31:37Z	yVEjs_9CyU4
Seth	http://www.youtube.com/channel/UCzdKenmXZx44j-43N7e-kcQ	I'm going through the BTL1 course and expect to do the exam this week. I really want to get a role as an incident handler and  hoping to work with a team at my current company. I've taken much longer than I think is reasonable to finish it but I'm getting there and I feel confident I will do really well on the exam. You've been a huge inspiration that drove me to look for a certificate that I think will have the most value for me.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwrH6BxzSN7NqhTJdN4AaABAg	UgwrH6BxzSN7NqhTJdN4AaABAg	2023-07-11T01:44:30Z	yVEjs_9CyU4
HiddenKnowledge222	http://www.youtube.com/channel/UC3feIBa_DkeIk2RvSYLaOlQ	WITH   Good day, Josh. I agree with you Tech education classes and programs offered outside of public colleges, in my opinion, are quite valuable. Anyone will be prepared for their tech roles if they can apply the abilities in a way that is valuable, economically sound, and executional. It greatly reduces costs and saves time, making it simpler and more convenient for those looking to enter the tech industry rapidly. Thanks a lot for your info, you are the reason why I’m attending WGU!	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzED94Zx4o9ZyCX6pF4AaABAg	UgzED94Zx4o9ZyCX6pF4AaABAg	2023-07-10T10:14:56Z	yVEjs_9CyU4
Carlton Jones	http://www.youtube.com/channel/UC9qY9oywIhJLwTxIoL2NIeQ	YOUR I like the fact  that you are transparent with your process that have lead you up to this point in your career and that is the biggest factor for me promoting you to people i know that want to break into IT.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwzuIQgiy3enHIdA914AaABAg	UgwzuIQgiy3enHIdA914AaABAg	2023-07-10T21:37:29Z	yVEjs_9CyU4
Frederick White	http://www.youtube.com/channel/UCVLRuLWtmtuR3Je9X-tmwIw	BE I wholeheartedly agree with your perspective on the helpfulness of courses, Josh. I recently had an unfortunate experience with a course I purchased from Graham Stephan, where the value I gained was minimal. However, your cybersecurity-focused channel and the courses you offer have been a completely different story	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwRsSlazRSEm0FyxWR4AaABAg	UgwRsSlazRSEm0FyxWR4AaABAg	2023-07-11T21:39:13Z	yVEjs_9CyU4
Troy Smith	http://www.youtube.com/channel/UCRwaxneQJWrQs7MrMK-epPg	COINS Yeah, money vs course value a big balance act for me. Why I was a naysayer about your course. I did see your video about the live threat exercise your course has. That opened my eyes to maybe hearing more about your course. Not fully there yet. 500 is a lot for me ATM. But i see appeal. If there was a tier, maybe 300 without the job title benefit and 500 with, I would more likely jump on.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugy1Icd0MbZ32W8SY754AaABAg	Ugy1Icd0MbZ32W8SY754AaABAg	2023-07-10T13:43:31Z	yVEjs_9CyU4
Health Hero	http://www.youtube.com/channel/UCvQJXAqJcqbdQfuITiGAl5A	WITH Really loved your transparency in picking the giveaway winners, looking forward to it.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugxx6nv7raSUZ6wn8Id4AaABAg	Ugxx6nv7raSUZ6wn8Id4AaABAg	2023-07-11T15:05:23Z	yVEjs_9CyU4
Olivia Iris	http://www.youtube.com/channel/UCyHcVh8i-EDlvbr1QUdkS9A	COINS It's essential to exercise caution and investigate the integrity of online courses. Your dedication to guiding viewers through this process is commendable. Thank you for equipping us with the knowledge and tools to make informed decisions in the realm of online education.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxVe6e637d8T56F1nJ4AaABAg	UgxVe6e637d8T56F1nJ4AaABAg	2023-07-11T20:33:25Z	yVEjs_9CyU4
YeeInTheLab	http://www.youtube.com/channel/UClxdV9fINMAuWF_Qb370yKg	WITH: I agree that spending $20,000+ on a degree is way too much and the most you should spend is 10k on an IT degree at WGU.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxGQai68dw8V7yP-oZ4AaABAg	UgxGQai68dw8V7yP-oZ4AaABAg	2023-07-10T14:03:22Z	yVEjs_9CyU4
Jaime Garcia	http://www.youtube.com/channel/UCAhsTVhLNCCXJDNPjCVYzTw	your I also like that your course helps with job interviews and building a resume. Something that always gets overlooked and holds allot of people back when job searching, even when they have the right certs and skills.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzwsaKAzLupVJ5sVwN4AaABAg	UgzwsaKAzLupVJ5sVwN4AaABAg	2023-07-11T00:55:18Z	yVEjs_9CyU4
kevin_winz	http://www.youtube.com/channel/UCwowadziLw36tvNOvgFjKXw	With I recently had to make a decision, just like you did with holding off of doing something you did not want to do anymore. I decided I wanted to move forward with learning cybersecurity, on the blue side of the house.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyVpaUbPxaqtbAjbAl4AaABAg	UgyVpaUbPxaqtbAjbAl4AaABAg	2023-07-10T13:53:38Z	yVEjs_9CyU4
Frederick White	http://www.youtube.com/channel/UCVLRuLWtmtuR3Je9X-tmwIw	COINS Josh, your statement about the importance of helpful courses truly resonates with me. I recently purchased a course from another YouTuber, Graham Stephan, but unfortunately, I didn't gain much from it. However, your channel and the courses you offer have been a game-changer for my cybersecurity education.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugxyra0JLNMdVu1rg_94AaABAg	Ugxyra0JLNMdVu1rg_94AaABAg	2023-07-11T21:39:50Z	yVEjs_9CyU4
TheNiveusArt	http://www.youtube.com/channel/UCZHSiTGcBH9-ZbwEE7HTSvA	With I agree spending money on something that does not add value is a waste, however I also feel that anything that can provide physical proof of knowledge (labs, projects etc) that you can put into portfolios	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugxf0SdU1j5rtnAsBid4AaABAg	Ugxf0SdU1j5rtnAsBid4AaABAg	2023-07-10T11:13:10Z	yVEjs_9CyU4
The Realist	http://www.youtube.com/channel/UCSf0PPyt16TkLCL2dn2NeZQ	YOUR I agree with your examples, I started focusing my efforts on a field that I ended up hating, but realizing it as fast as possible is key for pivoting and making the best of a learning experience.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyFNL8A4fp3IxNtLZp4AaABAg	UgyFNL8A4fp3IxNtLZp4AaABAg	2023-07-10T23:12:26Z	yVEjs_9CyU4
Aapje	http://www.youtube.com/channel/UCnO9MPfmW3mdR-Obm3AN7ww	WITH I think that more courses on more elementary topics are not necessarily worth it, since you can often find good courses for free.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugyn7nlmPv3vFRdeQ6F4AaABAg	Ugyn7nlmPv3vFRdeQ6F4AaABAg	2023-07-10T23:30:07Z	yVEjs_9CyU4
Rhonda Mcacullay	http://www.youtube.com/channel/UCKHi8xvK4pzglLwihyIW0ng	WITH I can't thank you enough, Josh, for the incredible content you provide on your channel. Your courses have been a game-changer in my cybersecurity education, equipping me with the skills and knowledge I need to excel in this field.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwdLex-ee-mLg8fOg54AaABAg	UgwdLex-ee-mLg8fOg54AaABAg	2023-07-11T22:31:35Z	yVEjs_9CyU4
Racheal Blossom	http://www.youtube.com/channel/UCLZEq20z0JWlF6rzQ8ubi3g	COINS Josh, your video on online course scams struck a chord with me, and I fully agree with your perspective. Your expertise in cybersecurity is evident, and I greatly admire your commitment to educating others. Your mentorship would provide invaluable guidance as I navigate the complexities of this field. I'm genuinely inspired by your work and would be honored to have you as a mentor. Thank you for the impactful content you create.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyRndKlZGsY_5YgIax4AaABAg	UgyRndKlZGsY_5YgIax4AaABAg	2023-07-11T09:44:48Z	yVEjs_9CyU4
Piper Peter	http://www.youtube.com/channel/UChf5snB5PzWWv1XvOap648Q	BE I have personally experienced significant benefits from online courses. They have been a game-changer for me in terms of gaining knowledge and acquiring new skills. The flexibility and convenience of online learning have allowed me to expand my horizons and explore a wide range of subjects. The quality of the courses I've taken has been exceptional, providing me with valuable insights and practical applications. Online courses have truly enriched my learning journey and opened up new opportunities for personal and professional growth. I highly recommend exploring	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyKPIzpF__ZH0fsen54AaABAg	UgyKPIzpF__ZH0fsen54AaABAg	2023-07-10T19:33:19Z	yVEjs_9CyU4
