author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Sharon Villa	http://www.youtube.com/channel/UCEYGFfPVAPCuXun-sFobHBg	SMART Your video on online course scams was a reminder of the importance of caution in the cybersecurity field. With your impressive subscriber base of over 100k, your influence is making a positive impact. I genuinely appreciate your kind-heartedness in organizing this giveaway, providing aspiring cybersecurity enthusiasts like me a chance to engage with your content. Count me in!	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugy6Gbp6Fb8uHmGgro94AaABAg	Ugy6Gbp6Fb8uHmGgro94AaABAg	2023-07-10T22:52:45Z	yVEjs_9CyU4
Josh Go	http://www.youtube.com/channel/UCCCnUePTIalhpf01JfL2zOg	what i learn with this video is to be smart, not the specific definition but be Specific, Measurable, Achievable, Realistic and Timely	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyYlTJ0m-DJ1HeN5jB4AaABAg	UgyYlTJ0m-DJ1HeN5jB4AaABAg	2023-07-10T21:29:20Z	yVEjs_9CyU4
Paul Jr 	http://www.youtube.com/channel/UCQy1bOC-n0f18eKEw3om3Qg	SMART Keep up the great work, Waiting to see more of your content👏😍	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzKaIFtm1KbBOZBZ2Z4AaABAg	UgzKaIFtm1KbBOZBZ2Z4AaABAg	2023-07-11T07:37:37Z	yVEjs_9CyU4
Xavier Molette	http://www.youtube.com/channel/UCdwshRmTS5jD0IM711K90pA	SMART, Great video, it would be smart for people to take this video and use it for their own benefit.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwxEuZ_dXAKxH15kEN4AaABAg	UgwxEuZ_dXAKxH15kEN4AaABAg	2023-07-10T12:42:18Z	yVEjs_9CyU4
Otis Kale	http://www.youtube.com/channel/UCHBSgAPuH96ymAXOjEJ-R1A	SMART Kudos to you, Josh, for addressing the topic of online course scams! Your expertise in cybersecurity shines through. It's important for viewers to exercise caution and conduct research before enrolling in any course. Thank you for sharing your insights!	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyYC7BlwSd59AVAXoh4AaABAg	UgyYC7BlwSd59AVAXoh4AaABAg	2023-07-10T21:00:49Z	yVEjs_9CyU4
Charles Asianya	http://www.youtube.com/channel/UCaajIs4n2WoC_-bfO1RfHxA	SMART  Hey Josh, online courses exist for those who can't afford college and bootcamps. For instance, I am finishing up the google course and plan on taking your cyber course for more hands on experience. So, I agree with you on this.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugx8g9CaZ4dt-gqqMCd4AaABAg	Ugx8g9CaZ4dt-gqqMCd4AaABAg	2023-07-10T11:12:16Z	yVEjs_9CyU4
Omni	http://www.youtube.com/channel/UCyNIG6da3dBaGnYmLUEL0gQ	SMART Informative content	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwRAgfFOaZfOylKe2B4AaABAg	UgwRAgfFOaZfOylKe2B4AaABAg	2023-07-11T15:25:19Z	yVEjs_9CyU4
Converge	http://www.youtube.com/channel/UCDpb0LlsCyhNZz-Gw1-dl8w	smart tips. thanks for taking the time to address this concern for those that are just naturally hesitant in these scenarios. I know the goal wasn't to address a possible troll but it was helpful.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugyl7yqvwI2tBgReV6Z4AaABAg	Ugyl7yqvwI2tBgReV6Z4AaABAg	2023-07-11T04:01:11Z	yVEjs_9CyU4
Gold Miles	http://www.youtube.com/channel/UCsjKXly8ntlOm3HoG6zkkHQ	SMART Josh, your cyber security courses are truly exceptional. Your incredible videos exemplify your expertise and commitment to educating others. The knowledge and skills I have obtained from your courses have been invaluable in my pursuit of a career in cyber security.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxkjK70jBQT1ZXT-VJ4AaABAg	UgxkjK70jBQT1ZXT-VJ4AaABAg	2023-07-11T23:10:31Z	yVEjs_9CyU4
Maryann Gabriel	http://www.youtube.com/channel/UC0xdyFXaCZMdTH5BnmPyZxQ	SMART Thank you for organizing this giveaway! Your channel's cybersecurity insights have been eye-opening.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyxmaFMWA3F4obHP9R4AaABAg	UgyxmaFMWA3F4obHP9R4AaABAg	2023-07-10T20:26:42Z	yVEjs_9CyU4
Debbi Trish	http://www.youtube.com/channel/UCklBQO55VcmNUR215eXi3Gw	SMART Josh, I want to express my utmost gratitude for the helpfulness of the courses you offer on your channel. Your commitment to delivering practical and valuable knowledge in the cybersecurity field is truly remarkable.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugw8cqfkbBP0JCmhQTJ4AaABAg	Ugw8cqfkbBP0JCmhQTJ4AaABAg	2023-07-11T21:30:01Z	yVEjs_9CyU4
Groovy	http://www.youtube.com/channel/UCNfmfZo7hoOnIcBBWetIzkQ	SMART  SMARTly evaluate their content, course structure, and credibility before enrolling. While there may be scams out there, it's important to remember that many online courses offer valuable education and skills.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzeeCHigWzjtDDVx4d4AaABAg	UgzeeCHigWzjtDDVx4d4AaABAg	2023-07-10T12:11:21Z	yVEjs_9CyU4
King Brave heart	http://www.youtube.com/channel/UC0x6_4yPqpX7g3l1mMg5QZw	SMART I appreciate your video, Josh, as it encourages us to be SMART when considering online courses. It's crucial to do our research, read reviews, and verify the credibility of course providers. Your giveaway adds an exciting element to the discussion, motivating us to make SMART choices while entering the contest.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugw-g-JAgiXpbOLBacd4AaABAg	Ugw-g-JAgiXpbOLBacd4AaABAg	2023-07-10T12:27:58Z	yVEjs_9CyU4
Health Hero	http://www.youtube.com/channel/UCvQJXAqJcqbdQfuITiGAl5A	SMART Very excited about your cash giveaway	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyRhRcJCRu6EzN0v3x4AaABAg	UgyRhRcJCRu6EzN0v3x4AaABAg	2023-07-11T15:01:36Z	yVEjs_9CyU4
scrollsung	http://www.youtube.com/channel/UCMlOD4Lx6oZ2DnYHsF08XkQ	Smart You're right it's all about time and value, if you think you can gain value from the course get it, yes you can learn stuff from the internet for free but if you're able to save time by buying acurated course which will help you save time from learning random things you may not use in the near future i'd reckon its worth it from that standpoint.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxALnVYZdpE3arHx7x4AaABAg	UgxALnVYZdpE3arHx7x4AaABAg	2023-07-10T14:02:48Z	yVEjs_9CyU4
Aliyu Isah	http://www.youtube.com/channel/UCd5BSRp6Rks0TmkwqiFSIew	SMART You can find legitimate online courses that offer valuable educational opportunities.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwmOfTFR9ZCk3Zjjih4AaABAg	UgwmOfTFR9ZCk3Zjjih4AaABAg	2023-07-10T12:04:31Z	yVEjs_9CyU4
Catissilo	http://www.youtube.com/channel/UCxnQCmSsG3rGWG5YGWZjOXg	SMART I agree that people need to realize that getting into a new field is more than just certifications. Knowing the right people in the right places and how to talk to them is invaluable	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzPztLno326I-4xTnl4AaABAg	UgzPztLno326I-4xTnl4AaABAg	2023-07-10T09:41:56Z	yVEjs_9CyU4
Ehsan Mashuk	http://www.youtube.com/channel/UCdE0UAaJngQNaO9ZZqVVtFQ	Smart  I agree with you becasue I think one of the most inportant thing about learning is that you able to be committed to it. And buying online courses is a way of buying the infromation from someone who has done the research and put everything together in one place. There are people who work for long hours and they have to rely on courses like that rather then doing research by themselves. ALso not everyone can afford college degrees. Tha nk you so much for the information Josh !	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgwmZusqY2s1lTtwov94AaABAg	UgwmZusqY2s1lTtwov94AaABAg	2023-07-10T15:23:50Z	yVEjs_9CyU4
HelloMyNameIsLance	http://www.youtube.com/channel/UCd11csQHdFygXb6D2wkIHUw	SMART I’ve been wanting to take your IT course at CourseCareers but have held off because of other current college courses that take up my time. (As well as working full-time) Hoping to do so in the near future.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgyctzHdbABi3GK8-OF4AaABAg	UgyctzHdbABi3GK8-OF4AaABAg	2023-07-10T21:15:51Z	yVEjs_9CyU4
L FAN	http://www.youtube.com/channel/UCr2CwK0iERrcAA0A1h3jC1Q	SMART Josh, your cyber security courses and videos are truly amazing. Your ability to simplify complex topics and present them in an engaging manner is commendable. The knowledge and skills I have gained from your courses have been invaluable in my cyber security journey.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgxSJKVewK_Vuv72vzV4AaABAg	UgxSJKVewK_Vuv72vzV4AaABAg	2023-07-11T22:49:41Z	yVEjs_9CyU4
Hack My Pivot	http://www.youtube.com/channel/UC_t2M0iprNEfp7_H_mddClw	SMART I also agree that the cost of a course doesn’t necessarily equate to the value that I should be getting out of it	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=Ugwj1gM8IXTQWxSkIpF4AaABAg	Ugwj1gM8IXTQWxSkIpF4AaABAg	2023-07-10T08:53:54Z	yVEjs_9CyU4
Jonathan Cruz	http://www.youtube.com/channel/UCrOCGYttdEoqux37JCcePdg	COINS I agree with you because the value of education is in its practical application and return on investment. Not all education has to come from traditional sources, as you have demonstrated through your personal experiences. The stigma around online courses from individuals or small businesses is often misguided. Like any education, value comes from the knowledge acquired and its application. Investing in ourselves is the best thing we can do, and we should be smart about it. Keep up the great work.	https://www.youtube.com/watch?v=yVEjs_9CyU4&lc=UgzPjFuGKW8THhboDZB4AaABAg	UgzPjFuGKW8THhboDZB4AaABAg	2023-07-10T23:41:38Z	yVEjs_9CyU4
